,id,lot_frontage,lot_area,overall_qual,overall_cond,year_built,year_remod/add,mas_vnr_area,bsmtfin_sf_1,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,totrms_abvgrd,fireplaces,garage_cars,garage_area,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,misc_val,mo_sold,yr_sold,total_sf,total_bth,total_bth/sf,total_bed/sf,sale_code,neighborhood,nbhd_rank,nbhd_rank_idx,nbhd_rank_idx_1,nbhd_rank_idx_2,nbhd_rank_idx_3,nbhd_rank_idx_4,nbhd_rank_idx_5,nbhd_rank_idx_6,zone_code,A/C_Y,pvddrv_Y,ex_kitch,is_flat,func_typ,ex_ext,zoning,zne_I (all),zne_R,cond1_A,cond1_N,cond2_A,cond2_N,PosA,PosN,pos_a/n,has_pool,good_pool,sale_high,good_roof,2story,feats,good_bsmt,good_fire,good_grg,is_new,is_new_1,old_val,is_new_rem,is_new_rem_1,old_rem,ext_code,bsmt_code,fire_code,grg_code,pool_code,ktch_code,log_qual,estimates
50,2003,52.0,9439,5,5,1930,1950,0.0,324.0,0.0,588.0,912.0,912,336,0,1248,0.0,0.0,1,0,2,1,6,0,1.0,160.0,0,0,192,0,0,0,0,3,2007,2160.0,1.0,0.000462962962962963,0.000925925925925926,4,OldTown,24,6,0,0,0,0,0,1,3,1,1,0,1,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,1,1,0,0,1930,0,0,1930,2,2,0,3,0,2,1.6094379124341003,98327.66554205341
51,186,50.0,9000,8,9,1890,2002,0.0,0.0,0.0,346.0,346.0,1157,1111,0,2268,0.0,0.0,3,0,3,1,7,0,2.0,624.0,0,108,0,0,0,0,0,4,2010,2614.0,3.0,0.0011476664116296864,0.0011476664116296864,4,OldTown,24,6,0,0,0,0,0,1,3,1,0,0,1,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,1,1,0,0,1890,1,1,0,4,3,0,2,0,4,2.0794415416798357,220208.90761926273
52,1425,65.0,9345,8,5,2007,2007,156.0,0.0,0.0,1615.0,1615.0,1615,0,0,1615,0.0,0.0,2,0,3,1,7,1,3.0,864.0,168,30,0,0,0,0,0,5,2008,3230.0,2.0,0.0006191950464396285,0.0009287925696594427,4,CollgCr,9,3,0,0,1,0,0,0,1,1,1,0,1,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,1,0,2007,1,1,0,2,2,4,2,0,4,2.0794415416798357,238553.90818348163
53,2695,60.0,7200,5,6,1938,1995,0.0,0.0,0.0,803.0,803.0,803,557,0,1360,0.0,0.0,1,1,2,1,6,0,1.0,297.0,0,65,190,0,0,0,0,7,2006,2163.0,2.0,0.0009246417013407304,0.0009246417013407304,4,IDOTRR,26,6,0,0,0,0,0,1,3,1,1,0,1,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,1,1,0,0,1938,0,0,1938,2,2,0,2,0,4,1.6094379124341003,111448.05542727024
54,738,60.0,6000,5,5,1924,1950,444.0,220.0,0.0,248.0,468.0,822,320,0,1142,0.0,0.0,1,0,3,1,6,0,1.0,320.0,0,0,98,0,0,0,0,6,2009,1610.0,1.0,0.0006211180124223603,0.0018633540372670807,4,BrkSide,23,5,0,0,0,0,1,0,3,1,1,0,1,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,1,1,0,0,1924,0,0,1924,2,2,0,2,0,2,1.6094379124341003,114328.72847494151
55,395,61.0,7930,6,8,1969,2005,0.0,439.0,472.0,115.0,1026.0,1026,0,0,1026,1.0,0.0,1,0,3,1,5,0,2.0,440.0,171,48,0,0,0,0,0,7,2009,2052.0,2.0,0.0009746588693957114,0.0014619883040935672,4,NAmes,16,5,0,0,0,0,1,0,1,1,1,0,1,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,1969,1,1,0,2,2,0,2,0,4,1.791759469228055,152117.90860440733
56,1353,60.0,9120,7,6,1925,1950,0.0,329.0,0.0,697.0,1026.0,1133,687,0,1820,1.0,0.0,2,0,4,1,8,0,1.0,240.0,0,100,0,0,0,0,0,6,2008,2846.0,3.0,0.0010541110330288123,0.0014054813773717498,4,BrkSide,23,5,0,0,0,0,1,0,1,1,0,0,1,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,1925,4,2,0,2,0,2,1.9459101490553132,181775.8200421205
57,1878,0.0,9503,5,5,1958,1983,0.0,457.0,374.0,193.0,1024.0,1344,0,0,1344,1.0,0.0,1,0,2,1,6,1,1.0,484.0,316,28,0,0,0,0,0,6,2007,2368.0,2.0,0.0008445945945945946,0.0008445945945945946,4,NAmes,16,5,0,0,0,0,1,0,1,1,1,0,1,0,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,1,1,1,0,0,1958,0,0,1958,2,2,2,2,0,2,1.6094379124341003,140324.85477909743
58,390,85.0,11050,7,5,1975,1975,0.0,636.0,0.0,540.0,1176.0,1193,0,0,1193,0.0,0.0,2,0,3,1,5,1,2.0,506.0,40,0,0,0,0,0,0,8,2009,2369.0,2.0,0.0008442380751371887,0.001266357112705783,4,NWAmes,11,3,0,0,1,0,0,0,1,1,1,0,1,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,1975,0,0,1975,2,2,2,2,0,2,1.9459101490553132,178752.43750450437
59,1456,0.0,10316,7,5,2000,2000,0.0,735.0,0.0,257.0,992.0,992,873,0,1865,1.0,0.0,2,1,3,1,7,1,3.0,839.0,0,184,0,0,0,0,0,6,2008,2857.0,4.0,0.001400070003500175,0.0010500525026251313,4,CollgCr,9,3,0,0,1,0,0,0,1,1,1,0,1,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,1,1,0,0,2000,0,0,2000,2,2,2,2,0,4,1.9459101490553132,223611.63404831124
60,1103,136.0,11675,8,5,1998,1998,495.0,1660.0,0.0,322.0,1982.0,2006,0,0,2006,1.0,0.0,2,0,2,1,5,1,3.0,938.0,144,33,0,0,0,0,0,7,2008,3988.0,3.0,0.0007522567703109327,0.0005015045135406219,4,NoRidge,2,1,1,0,0,0,0,0,1,1,1,0,1,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,1998,0,0,1998,2,2,2,2,0,4,2.0794415416798357,315150.7412420973
61,1387,60.0,12900,5,4,1920,1950,0.0,1300.0,0.0,0.0,1300.0,1140,0,0,1140,1.0,0.0,1,0,3,1,6,0,2.0,400.0,0,0,190,0,0,0,0,1,2008,2440.0,2.0,0.000819672131147541,0.0012295081967213116,4,Sawyer,19,5,0,0,0,0,1,0,1,1,1,0,1,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1920,2,3,0,2,0,2,1.6094379124341003,133525.14963685494
62,2070,85.0,13770,5,6,1958,1998,340.0,190.0,873.0,95.0,1158.0,1176,0,0,1176,1.0,0.0,1,0,3,1,6,2,1.0,303.0,0,0,0,0,0,0,0,10,2007,2334.0,2.0,0.000856898029134533,0.0012853470437017994,4,Sawyer,19,5,0,0,0,0,1,0,1,1,1,0,1,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,0,1958,0,0,1958,2,2,4,2,0,2,1.6094379124341003,134678.75751440017
63,1199,0.0,13355,7,6,1971,1971,0.0,583.0,0.0,242.0,825.0,845,825,0,1670,0.0,0.0,1,1,4,1,7,0,2.0,464.0,0,0,0,0,0,0,0,5,2008,2495.0,2.0,0.0008016032064128256,0.0016032064128256513,4,NWAmes,11,3,0,0,1,0,0,0,1,1,1,0,1,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,1,1,0,0,1971,0,0,1971,2,4,0,2,0,2,1.9459101490553132,186470.12616753488
64,2479,65.0,7153,6,5,1992,1992,0.0,387.0,0.0,374.0,761.0,810,793,0,1603,0.0,0.0,2,1,3,1,7,0,2.0,484.0,0,124,0,0,0,0,0,7,2006,2364.0,3.0,0.0012690355329949238,0.0012690355329949238,4,SawyerW,14,3,0,0,1,0,0,0,1,1,1,0,1,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,1,1,0,0,1992,0,0,1992,4,2,0,2,0,4,1.791759469228055,173324.6754886784
65,501,0.0,10750,8,5,1994,1995,634.0,236.0,1526.0,262.0,2024.0,2063,0,0,2063,1.0,0.0,2,0,3,1,7,2,3.0,815.0,182,56,0,0,0,0,0,6,2009,4087.0,3.0,0.0007340347443112308,0.0007340347443112308,4,NoRidge,2,1,1,0,0,0,0,0,1,1,1,0,1,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1994,2,2,4,2,0,4,2.0794415416798357,316467.0534117316
66,2362,0.0,8125,4,4,1971,1971,0.0,614.0,0.0,244.0,858.0,858,0,0,858,0.0,0.0,1,0,3,1,5,0,0.0,0.0,0,0,0,0,0,0,0,6,2006,1716.0,1.0,0.0005827505827505828,0.0017482517482517483,4,NAmes,16,5,0,0,0,0,1,0,1,1,1,0,1,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,1971,0,0,1971,2,2,0,0,0,2,1.3862943611198906,78461.56146874506
67,1718,34.0,3903,6,5,2005,2006,182.0,1030.0,0.0,272.0,1302.0,1302,0,0,1302,1.0,0.0,1,1,1,1,5,1,2.0,631.0,110,50,0,0,0,0,0,5,2007,2604.0,3.0,0.001152073732718894,0.00038402457757296467,4,NridgHt,1,1,1,0,0,0,0,0,1,1,1,0,1,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,2,2,4,2,0,4,1.791759469228055,227930.16268494268
68,2188,70.0,4270,3,6,1931,2006,0.0,544.0,0.0,0.0,544.0,774,0,0,774,0.0,0.0,1,0,3,1,6,0,0.0,0.0,0,0,286,0,0,0,0,5,2007,1318.0,1.0,0.0007587253414264037,0.002276176024279211,4,Edwards,22,5,0,0,0,0,1,0,2,1,1,0,0,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,2,2,0,0,0,4,1.0986122886681098,77687.12323697496
69,1483,0.0,4426,6,5,2004,2004,147.0,697.0,0.0,151.0,848.0,848,0,0,848,1.0,0.0,1,0,1,1,3,1,2.0,420.0,149,0,0,0,0,0,0,5,2008,1696.0,2.0,0.0011792452830188679,0.0005896226415094339,4,CollgCr,9,3,0,0,1,0,0,0,3,1,1,0,1,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,2,2,2,2,0,4,1.791759469228055,145759.1735509936
70,2557,52.0,5825,4,5,1926,1953,108.0,0.0,0.0,600.0,600.0,747,0,0,747,0.0,0.0,1,0,1,1,5,0,2.0,528.0,0,0,32,0,0,0,0,6,2006,1347.0,1.0,0.0007423904974016332,0.0007423904974016332,4,BrkSide,23,5,0,0,0,0,1,0,1,1,1,0,1,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1926,4,2,0,2,0,2,1.3862943611198906,92733.06962311351
71,437,59.0,23303,8,5,2007,2007,20.0,1230.0,0.0,278.0,1508.0,1508,1012,0,2520,1.0,0.0,2,1,5,1,10,1,3.0,640.0,192,273,0,0,0,0,0,6,2009,4028.0,4.0,0.0009930486593843098,0.0012413108242303873,4,NridgHt,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,0,1,1,0,2007,1,1,0,2,2,4,2,0,5,2.0794415416798357,350534.99955295393
72,2224,0.0,25485,6,4,1960,1960,423.0,540.0,1020.0,0.0,1560.0,1560,0,0,1560,0.0,0.0,1,1,3,1,6,3,2.0,580.0,0,75,584,0,0,0,0,5,2007,3120.0,2.0,0.000641025641025641,0.0009615384615384616,4,Crawfor,8,3,0,0,1,0,0,0,1,1,1,0,1,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,1,0,0,1960,0,0,1960,3,4,2,2,0,2,1.791759469228055,198164.18399360933
73,1628,0.0,10784,7,5,1991,1992,76.0,0.0,0.0,384.0,384.0,802,670,0,1472,0.0,0.0,2,1,3,1,7,1,2.0,402.0,164,0,0,0,0,0,0,5,2007,1856.0,3.0,0.0016163793103448276,0.0016163793103448276,4,Gilbert,12,3,0,0,1,0,0,0,1,1,1,0,1,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,1991,2,2,2,2,0,4,1.9459101490553132,178250.17599281954
74,397,0.0,8510,5,7,1971,1971,178.0,500.0,0.0,543.0,1043.0,1050,0,0,1050,1.0,0.0,1,1,3,1,6,0,1.0,336.0,0,0,0,0,0,0,0,7,2009,2093.0,3.0,0.001433349259436216,0.001433349259436216,4,NAmes,16,5,0,0,0,0,1,0,1,1,1,0,1,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1971,2,2,0,2,0,2,1.6094379124341003,133996.34210734718
75,587,0.0,17871,6,5,1967,1976,359.0,528.0,0.0,1152.0,1680.0,1724,0,0,1724,1.0,0.0,1,1,3,1,7,1,2.0,480.0,0,0,0,0,0,0,0,6,2009,3404.0,3.0,0.0008813160987074031,0.0008813160987074031,4,NWAmes,11,3,0,0,1,0,0,0,1,1,1,0,1,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,0,1967,0,0,1967,2,2,4,2,0,2,1.791759469228055,207405.7119077955
76,971,100.0,21750,5,4,1960,2006,75.0,0.0,0.0,0.0,0.0,1771,0,0,1771,0.0,0.0,1,0,3,1,9,1,2.0,336.0,0,0,0,0,0,0,0,11,2009,1771.0,1.0,0.000564652738565782,0.0016939582156973462,4,Mitchel,15,4,0,0,0,1,0,0,1,1,1,0,1,0,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,1,1,1,0,0,1960,1,1,0,3,0,2,2,0,2,1.6094379124341003,153916.40797915251
77,2611,77.0,9510,6,5,1962,1985,161.0,701.0,0.0,434.0,1135.0,1207,0,0,1207,0.0,0.0,1,1,3,1,6,0,1.0,264.0,0,240,0,0,0,0,0,5,2006,2342.0,2.0,0.0008539709649871904,0.0012809564474807857,4,NAmes,16,5,0,0,0,0,1,0,1,1,1,0,1,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,1962,0,0,1962,2,2,0,2,0,2,1.791759469228055,144680.41362702232
78,1887,0.0,8339,5,7,1959,1959,0.0,0.0,0.0,0.0,0.0,882,0,0,882,0.0,0.0,1,0,3,1,5,0,1.0,294.0,0,0,0,0,0,0,1200,7,2007,882.0,1.0,0.0011337868480725624,0.003401360544217687,4,NAmes,16,5,0,0,0,0,1,0,1,1,1,0,1,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,1959,0,0,1959,2,0,0,2,0,2,1.6094379124341003,88167.48536200452
79,2399,131.0,14828,9,5,2004,2005,674.0,1383.0,0.0,397.0,1780.0,1780,0,0,1780,1.0,0.0,2,0,2,1,7,1,3.0,816.0,144,68,0,0,0,0,0,8,2006,3560.0,3.0,0.0008426966292134832,0.0005617977528089888,4,NridgHt,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,1,1,0,2004,1,1,0,2,2,4,2,0,5,2.1972245773362196,362656.49691724195
80,2148,70.0,8749,7,5,2002,2002,100.0,0.0,0.0,1459.0,1459.0,1459,0,0,1459,0.0,0.0,2,0,3,1,6,1,2.0,527.0,192,39,0,0,0,0,0,9,2007,2918.0,2.0,0.0006854009595613434,0.001028101439342015,4,CollgCr,9,3,0,0,1,0,0,0,1,1,1,0,1,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,1,0,2002,1,1,0,2,2,4,2,0,4,1.9459101490553132,199416.42436350364
81,304,50.0,9140,6,5,1921,1975,0.0,308.0,0.0,321.0,629.0,727,380,0,1107,0.0,0.0,1,0,2,1,5,0,1.0,625.0,0,56,0,0,200,0,0,4,2010,1736.0,1.0,0.000576036866359447,0.001152073732718894,5,IDOTRR,26,6,0,0,0,0,0,1,3,1,1,0,0,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,1921,2,2,0,2,0,2,1.791759469228055,114334.83045679287
82,1997,60.0,3600,5,7,1930,2005,0.0,316.0,0.0,371.0,687.0,687,671,0,1358,0.0,0.0,1,1,3,1,6,1,1.0,336.0,0,32,0,0,0,0,0,7,2007,2045.0,2.0,0.0009779951100244498,0.001466992665036675,4,OldTown,24,6,0,0,0,0,0,1,3,1,1,0,1,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,0,1,0,0,1930,1,1,0,4,3,4,2,0,4,1.6094379124341003,124982.35890806913
83,2817,67.0,8777,4,6,1910,2000,0.0,173.0,337.0,166.0,676.0,760,676,0,1436,1.0,0.0,2,0,3,1,6,0,2.0,528.0,147,0,0,0,0,0,420,10,2006,2112.0,3.0,0.0014204545454545455,0.0014204545454545455,4,Edwards,22,5,0,0,0,0,1,0,1,1,1,0,0,0,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,1,1,0,0,1910,0,0,1910,4,2,0,2,0,2,1.3862943611198906,130280.26714266225
84,1431,79.0,12798,6,5,1997,1997,0.0,462.0,0.0,154.0,616.0,616,1072,0,1688,1.0,0.0,2,1,4,1,8,0,2.0,603.0,403,114,185,0,0,0,400,5,2008,2304.0,4.0,0.001736111111111111,0.001736111111111111,4,ClearCr,7,2,0,1,0,0,0,0,1,1,1,0,0,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,1,1,0,0,1997,0,0,1997,2,2,0,2,0,4,1.791759469228055,193516.60421019932
85,427,98.0,12704,8,5,2008,2009,306.0,0.0,0.0,2042.0,2042.0,2042,0,0,2042,0.0,0.0,2,1,3,1,8,1,3.0,1390.0,0,90,0,0,0,0,0,8,2009,4084.0,3.0,0.0007345739471106758,0.0007345739471106758,0,NridgHt,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,1,1,0,0,1,0,1,1,1,0,1,1,0,2,2,4,2,0,5,2.0794415416798357,385117.84720313817
86,263,68.0,7480,5,6,1972,1972,0.0,480.0,0.0,396.0,876.0,876,0,0,876,1.0,0.0,1,0,3,1,5,0,2.0,484.0,0,0,0,0,0,0,0,6,2010,1752.0,2.0,0.001141552511415525,0.0017123287671232876,4,CollgCr,9,3,0,0,1,0,0,0,1,1,1,0,1,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1972,2,2,0,2,0,2,1.6094379124341003,130602.18544120403
87,598,0.0,16500,6,5,1971,1971,509.0,962.0,0.0,270.0,1232.0,1320,0,0,1320,0.0,1.0,2,0,3,1,5,1,2.0,495.0,0,20,0,0,0,0,0,5,2009,2552.0,3.0,0.0011755485893416929,0.0011755485893416929,4,NWAmes,11,3,0,0,1,0,0,0,1,1,1,0,1,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,1,0,0,1971,0,0,1971,2,2,4,2,0,2,1.791759469228055,187026.10884906465
88,2895,0.0,16669,8,6,1981,1981,653.0,0.0,0.0,1686.0,1686.0,1707,0,0,1707,0.0,0.0,2,1,2,1,6,1,2.0,511.0,574,64,0,0,0,0,0,1,2006,3393.0,3.0,0.0008841732979664014,0.0005894488653109342,4,Timber,5,2,0,1,0,0,0,0,1,1,1,0,1,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,1,1,1,0,0,1981,0,0,1981,2,2,2,2,0,2,2.0794415416798357,255441.27842857502
89,687,60.0,8064,6,7,1948,1994,0.0,120.0,0.0,744.0,864.0,1064,0,431,1495,0.0,0.0,1,0,3,1,6,0,2.0,576.0,180,36,0,0,0,0,0,8,2009,1928.0,1.0,0.0005186721991701245,0.0015560165975103733,5,NAmes,16,5,0,0,0,0,1,0,1,1,1,0,1,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1948,2,2,0,2,0,2,1.791759469228055,137946.65511558784
90,1822,0.0,7758,5,7,1962,2001,0.0,588.0,0.0,411.0,999.0,999,0,0,999,1.0,0.0,1,0,3,1,6,0,1.0,264.0,0,132,0,0,0,0,0,3,2007,1998.0,2.0,0.001001001001001001,0.0015015015015015015,4,Sawyer,19,5,0,0,0,0,1,0,1,1,1,0,1,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,1962,1,1,0,4,2,0,2,0,4,1.6094379124341003,130537.65324540676
91,2191,70.0,11767,4,7,1910,2000,0.0,0.0,0.0,560.0,560.0,796,550,0,1346,0.0,0.0,1,1,2,1,6,0,1.0,384.0,168,24,0,0,0,0,0,5,2007,1906.0,2.0,0.001049317943336831,0.001049317943336831,4,Edwards,22,5,0,0,0,0,1,0,1,0,1,0,1,0,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,1,1,0,0,1910,0,0,1910,2,2,0,2,0,2,1.3862943611198906,112887.38545257716
92,179,50.0,6900,6,7,1938,2000,0.0,0.0,0.0,827.0,827.0,827,424,0,1251,0.0,0.0,1,0,3,1,6,0,1.0,240.0,0,0,0,0,0,0,0,1,2010,2078.0,1.0,0.00048123195380173246,0.0014436958614051972,4,OldTown,24,6,0,0,0,0,0,1,3,1,0,0,1,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,1,1,0,0,1938,0,0,1938,2,2,0,2,0,3,1.791759469228055,112007.7515291119
93,1009,40.0,4671,8,5,1988,1989,0.0,767.0,0.0,461.0,1228.0,1228,0,0,1228,1.0,0.0,2,0,2,1,5,1,2.0,472.0,168,120,0,0,0,0,0,10,2008,2456.0,3.0,0.0012214983713355048,0.0008143322475570033,4,StoneBr,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,0,1988,0,0,1988,2,2,4,2,0,4,2.0794415416798357,244744.31078701396
94,2010,50.0,6125,5,7,1939,1998,0.0,306.0,0.0,422.0,728.0,728,546,0,1274,0.0,0.0,2,0,3,1,6,0,1.0,224.0,0,0,192,0,0,0,0,3,2007,2002.0,2.0,0.000999000999000999,0.0014985014985014985,3,BrkSide,23,5,0,0,0,0,1,0,3,1,1,0,1,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,1,1,0,0,1939,0,0,1939,4,2,0,2,0,2,1.6094379124341003,120223.61386749742
95,1991,53.0,9863,6,6,1927,1950,0.0,196.0,210.0,322.0,728.0,914,728,0,1642,0.0,1.0,1,1,4,1,9,1,1.0,374.0,0,0,0,0,0,0,0,3,2007,2370.0,3.0,0.0012658227848101266,0.0016877637130801688,4,OldTown,24,6,0,0,0,0,0,1,3,1,1,0,1,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1927,2,2,4,2,0,2,1.791759469228055,145562.14000271374
96,1411,68.0,9571,5,6,1956,1956,0.0,870.0,0.0,639.0,1509.0,1509,0,0,1509,1.0,0.0,1,0,3,1,6,1,1.0,322.0,158,0,0,0,576,0,0,7,2008,3018.0,2.0,0.0006626905235255136,0.0009940357852882703,4,Edwards,22,5,0,0,0,0,1,0,1,1,1,0,1,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,1,1,1,0,0,1956,0,0,1956,2,2,2,2,0,4,1.6094379124341003,148242.55773396237
97,1721,34.0,4590,8,5,2006,2006,108.0,24.0,0.0,1530.0,1554.0,1554,0,0,1554,0.0,0.0,2,0,2,1,6,1,2.0,627.0,156,73,0,0,0,0,0,5,2007,3108.0,2.0,0.0006435006435006435,0.0006435006435006435,3,NridgHt,1,1,1,0,0,0,0,0,1,1,1,0,1,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,0,2006,1,1,0,2,4,4,2,0,4,2.0794415416798357,271373.8333450642
98,1144,65.0,8450,6,5,2001,2001,0.0,472.0,0.0,355.0,827.0,827,850,0,1677,1.0,0.0,2,1,3,1,7,0,2.0,627.0,0,68,0,0,0,0,0,9,2008,2504.0,4.0,0.001597444089456869,0.0011980830670926517,4,SawyerW,14,3,0,0,1,0,0,0,1,1,1,0,1,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,0,2,2,0,2,0,4,1.791759469228055,192693.23485895342
99,593,70.0,8400,8,6,2001,2001,0.0,643.0,0.0,167.0,810.0,810,855,0,1665,1.0,0.0,2,1,3,1,6,0,2.0,528.0,0,45,0,0,0,0,0,11,2009,2475.0,4.0,0.0016161616161616162,0.0012121212121212121,4,NWAmes,11,3,0,0,1,0,0,0,1,1,1,0,1,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,1,1,1,0,2001,1,1,0,2,2,0,2,0,4,2.0794415416798357,221064.1346142259
100,575,0.0,14694,8,9,1977,2008,450.0,1252.0,136.0,306.0,1694.0,1694,0,0,1694,1.0,0.0,2,0,2,1,5,1,2.0,642.0,501,120,0,225,0,0,0,6,2009,3388.0,3.0,0.0008854781582054309,0.0005903187721369539,4,Veenker,4,2,0,1,0,0,0,0,1,1,1,1,1,1,1,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,5,4,4,2,0,5,2.0794415416798357,312984.3899058704
101,1249,95.0,14250,6,5,1957,1957,360.0,0.0,0.0,998.0,998.0,1790,0,0,1790,0.0,0.0,2,0,3,1,6,2,2.0,540.0,0,40,0,0,0,0,1500,9,2008,2788.0,2.0,0.0007173601147776184,0.0010760401721664275,4,NAmes,16,5,0,0,0,0,1,0,1,1,1,0,1,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,0,1957,0,0,1957,2,2,4,2,0,2,1.791759469228055,182246.63689236506
102,1604,37.0,6951,5,5,1984,1985,0.0,658.0,0.0,218.0,876.0,923,0,0,923,1.0,0.0,1,0,3,1,5,0,1.0,264.0,362,0,0,0,0,0,0,10,2008,1799.0,2.0,0.0011117287381878821,0.0016675931072818232,4,Mitchel,15,4,0,0,0,1,0,0,1,1,1,0,1,1,0,R,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,1984,0,0,1984,2,2,0,2,0,2,1.6094379124341003,121867.26445474132
