,id,lot_frontage,lot_area,overall_qual,overall_cond,year_built,year_remod/add,mas_vnr_area,bsmtfin_sf_1,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,totrms_abvgrd,fireplaces,garage_cars,garage_area,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,misc_val,mo_sold,yr_sold,sale_price,total_sf,total_bth,total_bth/sf,total_bed/sf,sale_code,neighborhood,nbhd_rank,nbhd_rank_idx,nbhd_rank_idx_1,nbhd_rank_idx_2,nbhd_rank_idx_3,nbhd_rank_idx_4,nbhd_rank_idx_5,nbhd_rank_idx_6,zone_code,A/C_Y,pvddrv_Y,ex_kitch,is_flat,func_typ,ex_ext,zoning,zne_C (all),zne_I (all),zne_R,cond1_A,cond1_N,cond2_A,cond2_N,PosA,PosN,pos_a/n,has_pool,good_pool,sale_high,good_roof,2story,feats,good_bsmt,good_fire,good_grg,is_new,is_new_1,old_val,is_new_rem,is_new_rem_1,old_rem,ext_code,bsmt_code,fire_code,grg_code,pool_code,ktch_code,log_qual
51,912,65.0,7804,4,3,1928,1950,0.0,622.0,0.0,500.0,1122.0,1328,653,0,1981,1.0,0.0,2,0,4,1,7,2,2.0,576.0,431,44,0,0,0,0,0,12,2009,135000,3103.0,3.0,0.0009668063164679343,0.0012890750886239124,4,SWISU,21,5,0,0,0,0,1,0,1,1,1,0,1,0,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,1,1,0,0,1928,0,0,1928,2,2,2,2,0,4,1.3862943611198906
52,2351,80.0,16692,7,5,1978,1978,184.0,790.0,469.0,133.0,1392.0,1392,1392,0,2784,1.0,0.0,3,1,5,1,12,2,2.0,564.0,0,112,0,0,440,519,2000,7,2006,250000,4176.0,5.0,0.0011973180076628352,0.0011973180076628352,4,NWAmes,11,3,0,0,1,0,0,0,1,1,1,0,1,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,1,0,0,0,1,1,1,1,1,0,0,1978,0,0,1978,2,2,2,2,3,4,1.9459101490553132
53,330,21.0,1476,4,7,1970,1970,0.0,176.0,0.0,370.0,546.0,546,546,0,1092,0.0,0.0,1,1,3,1,5,0,0.0,0.0,200,26,0,0,0,0,0,3,2010,76000,1638.0,2.0,0.001221001221001221,0.0018315018315018315,4,MeadowV,27,6,0,0,0,0,0,1,3,1,1,0,1,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,1,1,0,0,1970,0,0,1970,2,2,0,0,0,2,1.3862943611198906
54,2586,75.0,10170,6,6,1951,1951,522.0,0.0,0.0,216.0,216.0,1575,0,0,1575,0.0,0.0,1,1,2,1,5,1,2.0,400.0,0,0,0,0,0,0,0,6,2006,155000,1791.0,2.0,0.0011166945840312675,0.0011166945840312675,4,NAmes,16,5,0,0,0,0,1,0,1,1,1,0,1,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,1,0,0,1951,0,0,1951,2,2,4,2,0,4,1.791759469228055
55,224,80.0,9364,6,7,1969,1969,143.0,371.0,0.0,292.0,663.0,663,689,0,1352,0.0,0.0,1,1,4,1,7,0,1.0,299.0,379,36,0,0,0,0,0,3,2010,158000,2015.0,2.0,0.0009925558312655087,0.0019851116625310174,4,Sawyer,19,5,0,0,0,0,1,0,1,1,1,0,1,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,1,1,0,0,1969,0,0,1969,2,2,0,2,0,2,1.791759469228055
56,98,24.0,2544,7,5,2004,2005,0.0,368.0,42.0,190.0,600.0,600,600,0,1200,1.0,0.0,2,1,2,1,4,0,2.0,480.0,0,172,0,0,0,0,0,2,2010,149500,1800.0,4.0,0.0022222222222222222,0.0011111111111111111,4,Somerst,6,2,0,1,0,0,0,0,0,1,1,0,1,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,0,2,2,0,2,0,4,1.9459101490553132
57,2565,82.0,9888,5,6,1954,1975,0.0,486.0,0.0,450.0,936.0,936,0,0,936,0.0,0.0,1,0,2,1,5,0,1.0,240.0,0,0,160,0,0,0,0,3,2006,121000,1872.0,1.0,0.0005341880341880342,0.0010683760683760685,4,NAmes,16,5,0,0,0,0,1,0,1,1,1,0,1,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,1954,0,0,1954,4,2,0,2,0,2,1.6094379124341003
58,1934,68.0,7942,6,7,1953,1953,0.0,85.0,955.0,0.0,1040.0,1040,0,0,1040,0.0,1.0,1,0,3,1,6,0,1.0,293.0,0,0,0,0,0,0,0,6,2007,136000,2080.0,2.0,0.0009615384615384616,0.0014423076923076924,4,NAmes,16,5,0,0,0,0,1,0,1,1,1,0,1,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,1,1,1,0,0,1953,0,0,1953,2,2,0,2,0,2,1.791759469228055
59,997,0.0,15038,6,5,1996,1996,0.0,138.0,0.0,778.0,916.0,916,720,0,1636,0.0,0.0,2,1,3,1,7,1,2.0,386.0,168,84,0,0,0,0,0,11,2008,173000,2552.0,3.0,0.0011755485893416929,0.0011755485893416929,4,Gilbert,12,3,0,0,1,0,0,0,1,1,1,0,1,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,1,1,0,0,1996,0,0,1996,2,2,2,2,0,2,1.791759469228055
60,64,92.0,11764,8,7,1999,2007,348.0,524.0,0.0,628.0,1152.0,1164,1106,0,2270,0.0,0.0,2,1,4,1,9,1,3.0,671.0,132,57,0,0,0,0,0,4,2010,290000,3422.0,3.0,0.0008766803039158387,0.0011689070718877848,4,NoRidge,2,1,1,0,0,0,0,0,1,1,1,0,1,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,0,1,0,0,1999,1,1,0,2,2,4,2,0,4,2.0794415416798357
61,1799,75.0,9000,8,5,2007,2007,0.0,64.0,0.0,1120.0,1184.0,1184,1426,0,2610,0.0,0.0,2,1,4,1,11,1,2.0,550.0,208,364,0,0,0,0,0,8,2007,303477,3794.0,3.0,0.0007907221929362151,0.0010542962572482868,0,Somerst,6,2,0,1,0,0,0,0,0,1,1,1,1,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,1,0,1,0,1,0,1,1,1,0,1,1,0,2,2,4,2,0,5,2.0794415416798357
62,230,0.0,20062,7,7,1977,2001,0.0,1092.0,0.0,328.0,1420.0,1483,0,0,1483,1.0,0.0,1,1,1,1,4,2,2.0,690.0,496,0,0,0,0,0,0,4,2010,270000,2903.0,3.0,0.0010334137099552187,0.0003444712366517396,4,ClearCr,7,2,0,1,0,0,0,0,1,1,1,0,0,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,1,1,1,0,0,1977,1,1,0,4,2,2,2,0,2,1.9459101490553132
63,1295,81.0,7308,5,5,1920,1950,0.0,360.0,0.0,576.0,936.0,960,780,0,1740,0.0,0.0,1,0,2,1,6,1,1.0,225.0,0,0,236,0,0,0,0,6,2008,122250,2676.0,1.0,0.0003736920777279522,0.0007473841554559044,4,OldTown,24,6,0,0,0,0,0,1,3,0,0,1,1,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,0,1,0,0,1920,0,0,1920,3,2,4,3,0,5,1.6094379124341003
64,638,70.0,8750,5,5,1955,1955,0.0,172.0,483.0,727.0,1382.0,1382,0,0,1382,0.0,1.0,1,0,3,1,6,0,1.0,350.0,280,0,0,0,0,0,0,7,2009,153000,2764.0,2.0,0.000723589001447178,0.001085383502170767,4,NAmes,16,5,0,0,0,0,1,0,1,1,1,0,1,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,1955,0,0,1955,2,2,0,2,0,4,1.6094379124341003
65,2278,70.0,8402,5,5,2007,2007,0.0,206.0,0.0,914.0,1120.0,1120,0,0,1120,0.0,0.0,1,0,3,1,6,0,0.0,0.0,0,30,0,0,0,0,0,12,2007,147000,2240.0,1.0,0.0004464285714285714,0.0013392857142857143,0,Mitchel,15,4,0,0,0,1,0,0,1,1,1,0,1,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,1,1,1,1,1,0,1,1,0,2,2,0,0,0,2,1.6094379124341003
66,2202,63.0,4000,7,8,1930,1995,0.0,246.0,0.0,285.0,531.0,567,531,0,1098,1.0,0.0,1,0,2,1,5,1,1.0,216.0,0,0,0,0,0,0,0,6,2007,148500,1629.0,2.0,0.0012277470841006752,0.0012277470841006752,4,Crawfor,8,3,0,0,1,0,0,0,1,1,1,0,1,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,0,1,0,0,1930,0,0,1930,2,2,4,2,0,2,1.9459101490553132
67,2833,32.0,3363,7,5,2004,2004,117.0,0.0,0.0,976.0,976.0,976,732,0,1708,0.0,0.0,2,0,3,1,7,0,2.0,380.0,0,40,0,0,0,0,0,4,2006,130000,2684.0,2.0,0.0007451564828614009,0.0011177347242921013,4,Edwards,22,5,0,0,0,0,1,0,3,1,1,0,1,0,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,0,2,2,0,2,0,4,1.9459101490553132
68,1707,94.0,13615,9,5,2006,2006,510.0,0.0,0.0,1802.0,1802.0,1802,0,0,1802,0.0,0.0,2,1,3,1,7,1,3.0,843.0,158,105,0,0,0,0,0,6,2007,372000,3604.0,3.0,0.000832408435072142,0.000832408435072142,4,NridgHt,1,1,1,0,0,0,0,0,1,1,1,1,0,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,1,1,1,0,1,1,0,2,2,4,2,0,5,2.1972245773362196
69,2428,43.0,3013,7,5,2005,2005,145.0,16.0,0.0,1346.0,1362.0,1506,0,0,1506,0.0,0.0,2,0,2,1,6,1,2.0,440.0,142,20,0,0,0,0,0,4,2006,213490,2868.0,2.0,0.000697350069735007,0.000697350069735007,4,Blmngtn,10,3,0,0,1,0,0,0,1,1,1,0,1,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,2,2,4,2,0,4,1.9459101490553132
70,242,44.0,17485,7,5,2009,2010,96.0,1346.0,0.0,162.0,1508.0,1508,0,0,1508,1.0,0.0,1,0,1,1,5,2,2.0,572.0,0,0,0,0,0,0,0,1,2010,308030,3016.0,2.0,0.000663129973474801,0.0003315649867374005,1,Edwards,22,5,0,0,0,0,1,0,1,1,1,0,1,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,1,1,1,1,1,0,1,1,0,2,2,2,2,0,4,1.9459101490553132
71,1564,0.0,23730,7,5,1996,1997,668.0,700.0,0.0,1140.0,1840.0,2032,0,0,2032,1.0,0.0,3,0,3,1,7,0,3.0,786.0,0,46,192,0,0,0,0,9,2008,300000,3872.0,4.0,0.0010330578512396695,0.0007747933884297521,4,Mitchel,15,4,0,0,0,1,0,0,1,1,1,0,1,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,1996,0,0,1996,2,2,0,2,0,4,1.9459101490553132
72,2613,79.0,8910,6,6,1959,1959,0.0,655.0,0.0,0.0,655.0,1194,0,0,1194,0.0,1.0,1,0,3,1,6,1,2.0,539.0,0,0,192,0,0,0,0,7,2006,159500,1849.0,2.0,0.001081665765278529,0.0016224986479177934,4,NAmes,16,5,0,0,0,0,1,0,1,1,1,0,1,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,1,1,1,0,0,1959,0,0,1959,2,2,3,2,0,2,1.791759469228055
73,2832,24.0,2522,7,5,2004,2004,50.0,0.0,0.0,970.0,970.0,970,739,0,1709,0.0,0.0,2,0,3,1,7,0,2.0,380.0,0,40,0,0,0,0,0,4,2006,137500,2679.0,2.0,0.0007465472191116088,0.0011198208286674132,4,Edwards,22,5,0,0,0,0,1,0,3,1,1,0,1,0,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,0,2,2,0,2,0,4,1.9459101490553132
74,2459,73.0,8688,7,5,2005,2005,228.0,0.0,0.0,1616.0,1616.0,1616,0,0,1616,0.0,0.0,2,0,3,1,7,0,3.0,834.0,208,59,0,0,0,0,0,4,2006,232000,3232.0,2.0,0.0006188118811881188,0.0009282178217821782,4,Somerst,6,2,0,1,0,0,0,0,1,1,1,0,1,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,2,2,0,2,0,4,1.9459101490553132
75,1360,0.0,6291,6,6,1930,1950,0.0,0.0,0.0,768.0,768.0,768,0,0,768,0.0,0.0,1,0,1,1,4,0,2.0,440.0,0,0,84,0,0,0,0,7,2008,93850,1536.0,1.0,0.0006510416666666666,0.0006510416666666666,4,IDOTRR,26,6,0,0,0,0,0,1,3,1,0,0,1,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,1930,0,0,1930,4,2,0,2,0,2,1.791759469228055
76,2723,0.0,17529,5,5,1924,1950,65.0,0.0,0.0,872.0,872.0,872,0,0,872,0.0,0.0,1,0,2,1,5,1,1.0,322.0,0,0,116,0,0,0,0,4,2006,105000,1744.0,1.0,0.0005733944954128441,0.0011467889908256881,4,Sawyer,19,5,0,0,0,0,1,0,1,0,0,0,1,0,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,0,1924,0,0,1924,2,2,4,3,0,3,1.6094379124341003
77,1350,60.0,6324,4,6,1927,1950,0.0,0.0,0.0,520.0,520.0,520,0,0,520,0.0,0.0,1,0,1,1,4,0,1.0,240.0,49,0,87,0,0,0,0,5,2008,68500,1040.0,1.0,0.0009615384615384616,0.0009615384615384616,4,BrkSide,23,5,0,0,0,0,1,0,3,0,1,0,1,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,1927,0,0,1927,2,2,0,2,0,3,1.3862943611198906
78,136,80.0,11600,5,5,1960,1960,361.0,443.0,0.0,662.0,1105.0,1105,1169,0,2274,0.0,0.0,2,0,5,2,12,0,2.0,480.0,0,0,0,0,0,0,0,1,2010,154300,3379.0,2.0,0.0005918910920390648,0.001479727730097662,4,NAmes,16,5,0,0,0,0,1,0,1,1,1,0,1,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,1,1,0,0,1960,0,0,1960,2,2,0,2,0,2,1.6094379124341003
79,2235,50.0,7288,5,7,1925,2003,0.0,0.0,0.0,936.0,936.0,936,665,0,1601,0.0,0.0,2,0,3,1,6,0,0.0,0.0,0,0,0,176,0,0,0,9,2007,129850,2537.0,2.0,0.0007883326763894363,0.0011824990145841545,4,IDOTRR,26,6,0,0,0,0,0,1,3,1,0,0,1,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,1,1,0,0,1925,1,1,0,4,1,0,0,0,2,1.6094379124341003
80,1993,35.0,4571,5,7,1910,1950,0.0,168.0,0.0,448.0,616.0,616,616,0,1232,0.0,0.0,1,0,3,1,6,0,2.0,480.0,280,0,143,0,0,0,0,6,2007,114000,1848.0,1.0,0.0005411255411255411,0.0016233766233766235,4,OldTown,24,6,0,0,0,0,0,1,3,1,1,0,1,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,1,1,0,0,1910,0,0,1910,2,2,0,3,0,2,1.6094379124341003
81,367,63.0,17423,9,5,2008,2009,748.0,1904.0,0.0,312.0,2216.0,2234,0,0,2234,1.0,0.0,2,0,1,1,9,1,3.0,1166.0,0,60,0,0,0,0,0,7,2009,501837,4450.0,3.0,0.0006741573033707865,0.00022471910112359551,0,StoneBr,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,1,1,0,0,1,0,1,1,1,0,1,1,0,2,2,4,2,0,5,2.1972245773362196
82,1309,100.0,12665,5,8,1915,1950,0.0,0.0,0.0,876.0,876.0,876,540,0,1416,0.0,0.0,1,1,4,1,7,1,3.0,720.0,418,0,194,0,0,0,0,6,2008,153900,2292.0,2.0,0.0008726003490401396,0.0017452006980802793,4,OldTown,24,6,0,0,0,0,0,1,3,1,1,0,1,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,0,1,0,0,1915,0,0,1915,2,2,4,2,0,2,1.6094379124341003
83,402,60.0,9000,4,7,1971,2006,0.0,240.0,0.0,624.0,864.0,864,0,0,864,0.0,0.0,1,0,3,1,5,0,2.0,576.0,200,0,0,0,0,0,0,7,2009,130000,1728.0,1.0,0.0005787037037037037,0.001736111111111111,4,NAmes,16,5,0,0,0,0,1,0,1,1,1,0,1,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,1971,1,1,0,4,2,0,2,0,2,1.3862943611198906
84,1592,32.0,4500,6,5,1997,1997,197.0,864.0,0.0,325.0,1189.0,1189,0,0,1189,1.0,0.0,2,0,2,1,4,0,2.0,392.0,0,122,0,0,0,0,0,4,2008,160500,2378.0,3.0,0.001261564339781329,0.0008410428931875525,4,Mitchel,15,4,0,0,0,1,0,0,3,1,1,0,1,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,1,1,1,0,0,1997,0,0,1997,2,2,0,2,0,2,1.791759469228055
85,2409,48.0,6373,9,5,2006,2006,572.0,415.0,0.0,1251.0,1666.0,1666,0,0,1666,1.0,0.0,2,0,2,1,6,1,2.0,575.0,228,75,0,0,0,0,0,6,2006,310090,3332.0,3.0,0.000900360144057623,0.0006002400960384153,0,NridgHt,1,1,1,0,0,0,0,0,1,1,1,0,1,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,1,1,1,0,1,1,0,2,4,4,2,0,4,2.1972245773362196
86,539,67.0,10083,7,5,2003,2003,0.0,833.0,0.0,343.0,1176.0,1200,0,0,1200,1.0,0.0,2,0,2,1,5,0,2.0,555.0,0,41,0,0,0,0,0,8,2009,184900,2376.0,3.0,0.0012626262626262627,0.0008417508417508417,4,SawyerW,14,3,0,0,1,0,0,0,1,1,1,0,1,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,2,2,0,2,0,4,1.9459101490553132
87,1940,70.0,13300,5,7,1956,2000,0.0,377.0,0.0,551.0,928.0,928,0,0,928,0.0,0.0,1,0,2,1,4,0,1.0,252.0,261,0,156,0,0,0,0,6,2007,132000,1856.0,1.0,0.0005387931034482759,0.0010775862068965517,4,NAmes,16,5,0,0,0,0,1,0,1,1,1,0,1,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,1,1,1,0,0,1956,0,0,1956,2,2,0,2,0,2,1.6094379124341003
88,588,80.0,9600,5,5,1969,1969,128.0,553.0,147.0,588.0,1288.0,1336,0,0,1336,0.0,1.0,2,0,3,1,6,1,2.0,502.0,312,11,0,0,0,0,650,8,2009,163000,2624.0,3.0,0.0011432926829268292,0.0011432926829268292,4,NWAmes,11,3,0,0,1,0,0,0,1,1,1,0,1,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,1969,0,0,1969,2,2,3,2,0,2,1.6094379124341003
89,96,30.0,3215,7,5,2004,2004,120.0,280.0,0.0,320.0,600.0,600,600,0,1200,0.0,0.0,2,1,2,1,4,0,2.0,480.0,0,172,0,0,0,0,0,4,2010,155000,1800.0,3.0,0.0016666666666666668,0.0011111111111111111,6,Somerst,6,2,0,1,0,0,0,0,0,1,1,0,1,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,0,2,2,0,2,0,4,1.9459101490553132
90,1187,0.0,11104,6,6,1969,1969,0.0,828.0,0.0,599.0,1427.0,1427,0,0,1427,0.0,1.0,2,0,4,1,7,0,2.0,516.0,0,0,0,0,216,0,0,5,2008,183000,2854.0,3.0,0.001051156271899089,0.001401541695865452,4,NWAmes,11,3,0,0,1,0,0,0,1,1,1,0,1,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,1969,0,0,1969,2,2,0,2,0,2,1.791759469228055
91,2154,0.0,15295,7,5,1996,2002,254.0,762.0,0.0,98.0,860.0,1212,780,0,1992,1.0,0.0,2,1,3,1,7,2,2.0,608.0,225,32,0,0,0,0,0,6,2007,211000,2852.0,4.0,0.001402524544179523,0.0010518934081346423,4,CollgCr,9,3,0,0,1,0,0,0,1,1,1,0,1,0,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,1,1,0,0,1996,1,1,0,2,2,2,2,0,4,1.9459101490553132
92,550,70.0,9109,7,5,1994,1994,0.0,36.0,596.0,122.0,754.0,754,786,0,1540,1.0,0.0,2,1,3,1,6,0,2.0,495.0,140,32,0,0,0,0,0,10,2009,184000,2294.0,4.0,0.0017436791630340018,0.0013077593722755014,4,SawyerW,14,3,0,0,1,0,0,0,1,1,1,0,1,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,1,1,1,0,0,1994,0,0,1994,2,2,0,2,0,4,1.9459101490553132
93,811,64.0,7018,5,5,1979,1979,0.0,0.0,0.0,0.0,0.0,1535,0,0,1535,0.0,0.0,2,0,4,2,8,0,2.0,400.0,0,0,0,0,0,0,0,6,2009,118858,1535.0,2.0,0.0013029315960912053,0.0026058631921824105,4,SawyerW,14,3,0,0,1,0,0,0,1,1,1,0,0,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,1979,0,0,1979,2,0,0,2,0,2,1.6094379124341003
94,124,0.0,14112,5,7,1964,1964,86.0,1014.0,0.0,138.0,1152.0,1152,0,0,1152,1.0,0.0,1,0,3,1,6,1,2.0,484.0,227,0,0,0,0,0,0,4,2010,180500,2304.0,2.0,0.0008680555555555555,0.0013020833333333333,4,NAmes,16,5,0,0,0,0,1,0,1,1,1,0,1,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,1,0,0,1964,0,0,1964,2,2,4,2,0,2,1.6094379124341003
95,1836,80.0,3523,8,5,2006,2007,30.0,60.0,0.0,1081.0,1141.0,1151,0,0,1151,1.0,0.0,2,0,2,1,5,0,2.0,484.0,0,60,0,0,0,0,0,2,2007,166000,2292.0,3.0,0.0013089005235602095,0.0008726003490401396,0,Somerst,6,2,0,1,0,0,0,0,0,1,1,0,1,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,1,1,1,1,1,0,1,1,0,2,2,0,2,0,4,2.0794415416798357
96,779,88.0,15312,6,5,1960,1960,54.0,588.0,0.0,550.0,1138.0,1138,0,0,1138,0.0,1.0,1,0,3,1,6,1,2.0,480.0,0,0,0,0,140,0,0,3,2009,148000,2276.0,2.0,0.0008787346221441124,0.0013181019332161687,5,Sawyer,19,5,0,0,0,0,1,0,1,1,1,0,1,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,1,1,1,0,0,1960,0,0,1960,2,2,2,2,0,2,1.791759469228055
97,1886,74.0,7450,5,5,1956,1956,0.0,438.0,206.0,250.0,894.0,1074,0,0,1074,0.0,0.0,1,0,2,1,6,1,2.0,396.0,0,72,0,0,0,0,0,1,2007,124000,1968.0,1.0,0.0005081300813008131,0.0010162601626016261,4,NAmes,16,5,0,0,0,0,1,0,1,1,1,0,1,0,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,1,0,0,1956,0,0,1956,2,2,4,2,0,4,1.6094379124341003
98,1724,60.0,7313,9,5,2005,2005,246.0,1153.0,0.0,408.0,1561.0,1561,0,0,1561,1.0,0.0,2,0,2,1,6,1,2.0,556.0,203,47,0,0,0,0,0,8,2007,277500,3122.0,3.0,0.0009609224855861628,0.0006406149903907751,4,NridgHt,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,1,1,1,0,1,1,0,2,2,4,2,0,5,2.1972245773362196
99,2450,83.0,10019,8,5,1995,1995,397.0,527.0,0.0,815.0,1342.0,1358,1368,0,2726,0.0,0.0,2,1,4,1,9,1,3.0,725.0,307,169,168,0,0,0,0,6,2006,350000,4068.0,3.0,0.0007374631268436578,0.0009832841691248771,4,NoRidge,2,1,1,0,0,0,0,0,1,1,1,0,1,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,1,1,0,1,0,1,0,0,1995,0,0,1995,2,2,5,2,0,4,2.0794415416798357
100,1013,53.0,15401,9,5,2004,2004,296.0,1337.0,0.0,547.0,1884.0,1884,0,0,1884,1.0,0.0,2,0,2,1,7,1,3.0,670.0,214,76,0,0,0,0,0,9,2008,387000,3768.0,3.0,0.0007961783439490446,0.0005307855626326964,4,StoneBr,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,1,1,1,0,1,1,0,2,2,4,2,0,5,2.1972245773362196
101,2084,58.0,9098,4,7,1920,2002,0.0,348.0,0.0,180.0,528.0,605,0,0,605,1.0,0.0,1,0,2,1,5,0,0.0,0.0,0,0,144,0,0,0,0,7,2007,86000,1133.0,2.0,0.00176522506619594,0.00176522506619594,4,Edwards,22,5,0,0,0,0,1,0,1,1,0,0,1,1,0,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,1920,1,1,0,2,2,0,0,0,2,1.3862943611198906
102,1184,103.0,16280,8,9,1976,2007,0.0,1044.0,382.0,0.0,1426.0,1671,0,0,1671,1.0,0.0,3,0,3,1,6,1,2.0,550.0,280,90,0,0,0,0,0,5,2008,290000,3097.0,4.0,0.0012915724895059735,0.0009686793671294801,4,Veenker,4,2,0,1,0,0,0,0,1,1,1,1,1,1,1,R,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,1976,1,1,0,5,5,4,2,0,5,2.0794415416798357
103,728,72.0,9392,3,3,1900,1950,0.0,0.0,0.0,245.0,245.0,797,0,0,797,0.0,0.0,1,0,2,1,5,0,0.0,0.0,0,36,94,0,0,0,0,9,2009,44000,1042.0,1.0,0.0009596928982725527,0.0019193857965451055,4,IDOTRR,26,6,0,0,0,0,0,1,4,0,0,0,1,1,0,C (all),1,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,1900,0,0,1900,3,2,0,0,0,2,1.0986122886681098
